SUB-DISTRICT NAME,Area Name
Onda,Bhadul Danga
Onda,Gopinathpur Etajhira
Onda,Chura Manipur
Onda,Patra Hati
Onda,Suklai
Onda,Gamidya
Onda,Nayananandapur
Onda,Majdiha
Onda,Balarampur
Onda,Amla Tara
Onda,Angaria
Onda,Kheruashol
Onda,Betajora
Onda,Bhaluk Khulya
Onda,Shirsha
Onda,Siara
Onda,Kundalia
Onda,Bhedua
Onda,Kunchi Shole
Onda,Ektarpur
Onda,Chabra
Onda,Makarkol
Onda,Bahulara
Onda,Bhetiara
Onda,Nanda Bhanga
Onda,Horra
Onda,Damasini
Onda,Phul Baria
Onda,Nabajibanpur
Onda,Charuikunr
Onda,Bhagabanpur
Onda,Dali Mahara
Onda,Mukundapur
Onda,Gobindapur
Onda,Pundra
Onda,Jamra Madhabpur
Onda,Indra
Onda,Khamarbere
Onda,Damodarbati
Onda,Jamdoba
Onda,Datina Purusottampur
Onda,Bansh Danga
Onda,Singar Garia
Onda,Pathar Kata
Onda,Maudi
Onda,Tunka
Onda,Baruipara
Onda,Sundarpur
Onda,Teliberia
Onda,Puncha
Onda,Kalyari
Onda,Patpur
Onda,Mauchura
Onda,Chhinpur
Onda,Barpetya
Onda,Malpur
Onda,Lapur
Onda,Bar Magura
Onda,Ram Sagar
Onda,Teghara
Onda,Sur Managar
Onda,Mathura
Onda,Radha Madhabpur
Onda,Dhulyapur
Onda,Shinhati
Onda,Hati Bari
Onda,Asan Bani
Onda,Agarda
Onda,Dhang Hari
Onda,Baga Khulia
Onda,Hetemoa
Onda,Jadab Nagar
Onda,Jagannath Bati
Onda,Bhaji Bari
Onda,Ramar Chun Puan
Onda,Kanta Bari
Onda,Bauri Danga
Onda,Chak Bagmari
Onda,Bagmari Maheshpur
Onda,Khar Bari Badni
Onda,Jhati Bani
Onda,Agarda Purusottampur
Onda,Basuri Bera
Onda,Gopinathpur
Onda,Chak Tunka
Onda,Muktapur
Onda,Lauria
Onda,Kanaijuri
Onda,Gorasol
Onda,Nakai Guri
Onda,Bet Jhuria
Onda,Chak Nakaijuri
Onda,Mohanpur
Onda,Agayanandanpur
Onda,Patangapur
Onda,Chanda Bila
Onda,Bhagaban Bati
Onda,Bakinala
Onda,Jama Dhara
Onda,Mahish Doba
Onda,Bena Bandi
Taldangra,Manipur
Taldangra,Manara
Taldangra,Surbhaga Band
Taldangra,Brahmandhara
Taldangra,Balarampur
Taldangra,Bibarda
Taldangra,Dangjuri
Taldangra,Beldangra
Taldangra,Paika
Taldangra,Bhandia
Taldangra,Khalgram
Taldangra,Kamardiha
Taldangra,Belasuli Shyamsundarpur
Taldangra,Chandkuri
Taldangra,Kali
Taldangra,Mahada
Taldangra,Kadamara
Taldangra,Painada Modarpur
Taldangra,Chak Nutangram
Taldangra,Raghunathpur
Taldangra,Paryardang
Taldangra,Pedda
Taldangra,Brahmandiha
Taldangra,Sulgi
Taldangra,Kiasol
Taldangra,Lodda
Taldangra,Marasol
Taldangra,Harmasra
Taldangra,Keshatara
Taldangra,Bhimara
Taldangra,Chunalu
Taldangra,Dolbagicha
Taldangra,Jarkapaksara
Taldangra,Karanjabedia
Taldangra,Baghdoba
Taldangra,Ghagar
Taldangra,Patharkura
Taldangra,Tilabani
Taldangra,Kuldiha
Taldangra,Chakkuldiha
Taldangra,Sushunia
Taldangra,Mahishakanali
Taldangra,Bali Bandh
Taldangra,Nabagram
Taldangra,Maibandhi
Taldangra,Khichka
Taldangra,Kadma
Taldangra,Aulia
Taldangra,Narattampur
Taldangra,Kolsuli
Taldangra,Jemua
Taldangra,Taltala
Taldangra,Dhengashimul
Taldangra,Jugda
Taldangra,Nachna
Taldangra,Hatpara
Taldangra,Kusmi
Taldangra,Radhamohanpur
Taldangra,Deuli
Taldangra,Bhutamamaheshpur
Taldangra,Harulia
Taldangra,Khatbanda
Taldangra,Harakona
Taldangra,Bhedua
Taldangra,Churamanipur
Taldangra,Jafla
Taldangra,Barameshya
Taldangra,Shyamsundarpur
Taldangra,Nityanandapur
Taldangra,Chenchurya
Taldangra,Baralakshanpur
Taldangra,Bendalakshanpur
Taldangra,Telanbandi
Taldangra,Bhaluka
Taldangra,Tulderya
Taldangra,Asnasundarpur
Taldangra,Asnasol
Taldangra,Tilaghagri
Taldangra,Saharghati
Taldangra,Taldangra
Taldangra,Amlatara
Taldangra,Banktor
Taldangra,Belsulya
Taldangra,Phulmati
Taldangra,Parulia
Taldangra,Machla
Taldangra,Punesa
Taldangra,Chakshyampur
Taldangra,Kajla
Taldangra,Ata
Taldangra,Baharagarya
Taldangra,Shyampur
Taldangra,Manikmara
Taldangra,Jashodanandapur
Taldangra,Jiakanali
Taldangra,Nutangram
Taldangra,Dunduria
Taldangra,Dhobajor
Taldangra,Banskopa
Taldangra,Kanaipur
Taldangra,Radhanagar
Taldangra,Amjor
Taldangra,Panchmura
Taldangra,Adhkara
Taldangra,Kukutia
Taldangra,Jaypur
Taldangra,Chakjambedia
Taldangra,Lalbandh
Taldangra,Deulbhira
Taldangra,Bhetuadanga
Taldangra,Jambedia
Taldangra,Resiagara
Taldangra,Tatar
Taldangra,Chakmajuriprasadpur
Taldangra,Douni
Taldangra,Mahulbera
Taldangra,Parirdihi
Taldangra,Methena
Taldangra,Majuriprasadpur
Taldangra,Sitarampur
Taldangra,Chandabila
Taldangra,Uparsol
Taldangra,Satmauli
Taldangra,Nachankonda
Taldangra,Domakonda
Taldangra,Mandi
Taldangra,Tirra
Taldangra,Amdangra
Taldangra,Bhandarkaki
Taldangra,Saltara
Taldangra,Sonajhor
Taldangra,Murakati
Taldangra,Kaniari
Taldangra,Mamrasol
Taldangra,Patharjora
Taldangra,Brindabanpur
Taldangra,Dhuakaki
Taldangra,Sabrakon
Taldangra,Asthasol
Taldangra,Gamarbani
Taldangra,Rajpur
Taldangra,Saldaha
Taldangra,Golakpur
Simlapal,Handulia
Simlapal,Metyaldoba
Simlapal,Lakhyatapal
Simlapal,Budhadhara
Simlapal,Ramchandrapur
Simlapal,Kharkhari
Simlapal,Kharjuria
Simlapal,Peripathar
Simlapal,Kadamara
Simlapal,Pukhuria
Simlapal,Madhabpur
Simlapal,Andharia
Simlapal,Baranimdiha
Simlapal,Rengurbandh
Simlapal,Rajabandh
Simlapal,Mamra
Simlapal,Baradhara
Simlapal,Kukrakhondar
Simlapal,Gilirpahari
Simlapal,Tushkutari
Simlapal,Hansapathar
Simlapal,Kalsuli
Simlapal,Bhalkamuri
Simlapal,Betjharia
Simlapal,Gurighati
Simlapal,Penruabaid
Simlapal,Kharika
Simlapal,Parsala
Simlapal,Khapmayna
Simlapal,Mayna
Simlapal,Bankata
Simlapal,Sinyajora
Simlapal,Ramgar
Simlapal,Nutangar
Simlapal,Junbakra
Simlapal,Bhelaidiha
Simlapal,Korkhi
Simlapal,Jamda
Simlapal,Tilabani
Simlapal,Jhikri
Simlapal,Kusumkanali
Simlapal,Baurisol
Simlapal,Lakshmisagar
Simlapal,Shyampur
Simlapal,Gotkanali
Simlapal,Maidhara
Simlapal,Jugidangra
Simlapal,Rasikpur
Simlapal,Kumarsol
Simlapal,Sarenga
Simlapal,Benjtabani
Simlapal,Benrebati
Simlapal,Tilbari
Simlapal,Bankhola
Simlapal,Sarasbakra
Simlapal,Birsingpur
Simlapal,Bikrampur
Simlapal,Krishnapur
Simlapal,Kathjuria
Simlapal,Nuniabad
Simlapal,Harintuli
Simlapal,Kaniabali
Simlapal,Chhota Hetyagara
Simlapal,Barahetyagara
Simlapal,Gorakata
Simlapal,Pathakata
Simlapal,Malatibad
Simlapal,Bhudrubad
Simlapal,Baramakarkol
Simlapal,Chhota Makarkol
Simlapal,Asna
Simlapal,Kaliam
Simlapal,Dhanisukni
Simlapal,Ambakra
Simlapal,Kadambandh
Simlapal,Kantasola
Simlapal,Bhangabandh
Simlapal,Kalabati
Simlapal,Nimaipur
Simlapal,Sirsha
Simlapal,Kumardoba
Simlapal,Dhabani
Simlapal,Kallaicha
Simlapal,Manipur
Simlapal,Talda
Simlapal,Parulia
Simlapal,Bardi
Simlapal,Jarisa
Simlapal,Harinyaguri
Simlapal,Junkaria
Simlapal,Tentulia
Simlapal,Suknabad
Simlapal,Baniadoba
Simlapal,Bhaduldoba
Simlapal,Memouli
Simlapal,Amakunda
Simlapal,Kaharan
Simlapal,Tarupur
Simlapal,Bansi
Simlapal,Ganrra
Simlapal,Sovarajpur
Simlapal,Sonakanda
Simlapal,Tapubaid
Simlapal,Jirabaid
Simlapal,Banskanali
Simlapal,Jharia
Simlapal,Ghoradhara
Simlapal,Machatora
Simlapal,Kamala
Simlapal,Sitarampur
Simlapal,Sushunia
Simlapal,Uparsol
Simlapal,Kansachora
Simlapal,Taldiha
Simlapal,Shushunia
Simlapal,Karakanali
Simlapal,Jatiakanali
Simlapal,Koldoba
Simlapal,Pathardoba
Simlapal,Balarampur
Simlapal,Masatkhal
Simlapal,Rambani
Simlapal,Dudhia Doba
Simlapal,Namadudhia Doba
Simlapal,Badageria
Simlapal,Maulakanda
Simlapal,Rambandh
Simlapal,Ghagra
Simlapal,Runiara
Simlapal,Rangamatia
Simlapal,Madhupur
Simlapal,Jamirdiha
Simlapal,Godabahara
Simlapal,Bagakhulia
Simlapal,Kusumdunri
Simlapal,Jagannathpur
Simlapal,Ghugia
Simlapal,Dhankhunia
Simlapal,Patamechla
Simlapal,Bhalukkhunia
Simlapal,Doldere
Simlapal,Arjjunia
Simlapal,Kayma
Simlapal,Rosana
Simlapal,Mukundapur
Simlapal,Jaleswar
Simlapal,Lakshmanpur
Simlapal,Mathurakata
Simlapal,Jhumka
Simlapal,Nutangram
Simlapal,Lakshmipal
Simlapal,Dhanghari
Simlapal,Puipal
Simlapal,Khamardanga
Simlapal,Kustara
Simlapal,Khaergaria
Simlapal,Suknokhali
Simlapal,Sushinia
Simlapal,Hatibari
Simlapal,Raybandh
Simlapal,Dubrajpur
Simlapal,Ghaghrakhulia
Simlapal,Ekaria Jambani
Simlapal,Krishnabati
Simlapal,Chandpur
Simlapal,Putiadaha
Simlapal,Pithabakra
Simlapal,Bagnada
Simlapal,Nekratapal
Simlapal,Dhuliapur
Simlapal,Hariharpur
Simlapal,Jambedia
Simlapal,Baricha
Simlapal,Bhedua
Simlapal,Tikarpara
Simlapal,Mandalgram
Simlapal,Patharkhamar
Simlapal,Shyam Pur
Simlapal,Pachaparar
Simlapal,Bamun Pathri
Simlapal,Barakhulia
Simlapal,Keotdhara
Simlapal,Balaram Pur
Simlapal,Siuli
Simlapal,Kuchakon
Simlapal,Bandiara
Simlapal,Digpar
Simlapal,Kusmi
Simlapal,Chakrasol
Simlapal,Arra
Simlapal,Kusbakra
Simlapal,Bhutsahar
Simlapal,Barisol
Simlapal,Srirampur
Simlapal,Beoncha
Simlapal,Parasol
Simlapal,Simlapal (Ct)
Khatra,Ratanpur
Khatra,Shyam Bazar
Khatra,Jagannathpur
Khatra,Ban Bedia
Khatra,Nimdiha
Khatra,Pirra Bakra
Khatra,Mukundapur
Khatra,Khakra Kanali
Khatra,Nagri
Khatra,Paharapatpur
Khatra,Baidyanathpur
Khatra,Jasara
Khatra,Bhaluka
Khatra,Kadra
Khatra,Damodarpur
Khatra,Simla
Khatra,Arkama
Khatra,Rangi Bari
Khatra,Dhemnasol
Khatra,Kankata
Khatra,Dharra Muli
Khatra,Mirgi Pahari
Khatra,Supur
Khatra,Raidihi
Khatra,Bheduara
Khatra,Baragar
Khatra,Makrara
Khatra,Radhamohanpur
Khatra,Nityanandapur
Khatra,Balarampur
Khatra,Kubasol
Khatra,Ban Pukhuria
Khatra,Madhupur
Khatra,Tantikata
Khatra,Rajadali
Khatra,Sibarampur
Khatra,Loadihi
Khatra,Khanr Bahal
Khatra,Satsol
Khatra,Sarga
Khatra,Jhanti Pahari
Khatra,Sunri Gara
Khatra,Damdi
Khatra,Phulhari
Khatra,Mukut Manipur
Khatra,Gorabari
Khatra,Hadhadigara
Khatra,Lakshmandihi
Khatra,Ghagra
Khatra,Bagjabra
Khatra,Khari Dungri
Khatra,Peri Pathar
Khatra,Dhagara
Khatra,Jambeda
Khatra,Baraghutu
Khatra,Nadupara
Khatra,Susne
Khatra,Kadam Beria
Khatra,Dhabani
Khatra,Jalhari
Khatra,Bansnala
Khatra,Tentulchita
Khatra,Amdoba
Khatra,Harangara
Khatra,Purandihi
Khatra,Dubrajpur
Khatra,Buri Sahar
Khatra,Senapatia
Khatra,Shyam Sundarpur
Khatra,Panpara
Khatra,Kandnasol
Khatra,Guyanala
Khatra,Chandania
Khatra,Salbani
Khatra,Bhuru Danga
Khatra,Kurkutia
Khatra,Debua
Khatra,Mallihir
Khatra,Benkia
Khatra,Raktajura
Khatra,Ruparhir
Khatra,Jharia Kocha
Khatra,Amdiha
Khatra,Bankati
Khatra,Bandarkonda
Khatra,Danrrsol
Khatra,Tilabani
Khatra,Baramatiala
Khatra,Kechanda
Khatra,Patpur
Khatra,Maharadihi
Khatra,Dharampur
Khatra,Parkul
Khatra,Mashara
Khatra,Goala Danga
Khatra,Bara Gari
Khatra,Data Rampur
Khatra,Pitha Baid
Khatra,Jitpur
Khatra,Murga Danga
Khatra,Bantilla
Khatra,Dakshinabad
Khatra,Saluajamda
Khatra,Jamda
Khatra,Nargasol
Khatra,Kasipur
Khatra,Indkucha
Khatra,Muragram
Khatra,Hazamdihi
Khatra,Dhanara
Khatra,Gopi Sagar
Khatra,Bena
Khatra,Chaka
Khatra,Kurul Pahari
Khatra,Sindurpeti
Khatra,Baurisol
Khatra,Kesia
Khatra,Bhalaidiha
Khatra,Kapaskhera
Khatra,Tiring
Khatra,Katar
Khatra,Nekra Sonda
Khatra,Parashi Danga
Khatra,Khayerbani
Khatra,Bagakhulia
Khatra,Dhahala
Khatra,Bahadurpur
Khatra,Madhabpur
Khatra,Sabudad
Khatra,Dumuria
Khatra,Dhargram
Khatra,Sial Pahari
Khatra,Simchaka
Khatra,Radhanathpur
Khatra,Saluka
Khatra,Chandanpur
Khatra,Benia Baid
Khatra,Kankradara
Khatra,Bhedua
Khatra,Labda Para
Khatra,Birkham
Khatra,Jharia
Khatra,Dakai
Khatra,Karra
Khatra,Kapila
Khatra,Hetiasol
Khatra,Sikrabad
Khatra,Gopalpur
Khatra,Jiakanali
Khatra,Pita Dungri
Khatra,Kuchiar Mahar
Khatra,Ledisol (Ct)
Khatra,Khatra (Ct)
Hirbandh,Guniada
Hirbandh,Chalka
Hirbandh,Chatanibaid
Hirbandh,Bangopalpur
Hirbandh,Salapahari
Hirbandh,Harirampur
Hirbandh,Elora
Hirbandh,Dhanarangi
Hirbandh,Lachaipur
Hirbandh,Fetapur
Hirbandh,Gopalpur
Hirbandh,Batikara
Hirbandh,Tilabad
Hirbandh,Jharia Kucha
Hirbandh,Nanda
Hirbandh,Bansol
Hirbandh,Kadia
Hirbandh,Pakhuria
Hirbandh,Khayer Kundi
Hirbandh,Aralbara
Hirbandh,Damodarpur
Hirbandh,Shyamnagar
Hirbandh,Malian
Hirbandh,Lalbazar
Hirbandh,Deuli
Hirbandh,Dulalpur
Hirbandh,Tentulia
Hirbandh,Aral Chhota
Hirbandh,Naria
Hirbandh,Benagaria
Hirbandh,Hirakhon
Hirbandh,Nipania
Hirbandh,Brahma Danga
Hirbandh,Mahal Danga
Hirbandh,Ranga
Hirbandh,Ashatara
Hirbandh,Nowadihi
Hirbandh,Jibanpur
Hirbandh,Biradihi
Hirbandh,Diktor
Hirbandh,Rangametia
Hirbandh,Bamni
Hirbandh,Kundurka
Hirbandh,Paira
Hirbandh,Simlabandh
Hirbandh,Bhedua
Hirbandh,Lutia
Hirbandh,Jhapandihi
Hirbandh,Kendua
Hirbandh,Golakpur
Hirbandh,Bhutardihi
Hirbandh,Manora
Hirbandh,Dharampur
Hirbandh,Mosiara
Hirbandh,Soul Ponamara
Hirbandh,Amjhuri
Hirbandh,Bijardihi
Hirbandh,Chaka Doba
Hirbandh,Sitarampur
Hirbandh,Itamara
Hirbandh,Bhuchu Dungri
Hirbandh,Madhupur
Hirbandh,Bhuakana
Hirbandh,Jambeda
Hirbandh,Arjunda
Hirbandh,Tirsulia
Hirbandh,Belkanlia
Hirbandh,Bauridihi
Hirbandh,Barkania
Hirbandh,Dhairapara
Hirbandh,Jamdahara
Hirbandh,Tilabani
Hirbandh,Chakadoba
Hirbandh,Dhanga Dungri
Hirbandh,Mirgi
Hirbandh,Hir Bandh
Hirbandh,Simul Kundi
Hirbandh,Chanpasol
Hirbandh,Basudebpur
Hirbandh,Jhat Pukhuria
Hirbandh,Bhelai Diha
Hirbandh,Jagatpur
Hirbandh,Husum Danga
Hirbandh,Bhogra
Hirbandh,Dighi
Hirbandh,Debidia
Hirbandh,Dhajamanipur
Hirbandh,Topabari
Hirbandh,Kaliapathar
Hirbandh,Shyampur
Hirbandh,Baharamuri
Hirbandh,Talgaria
Hirbandh,Uganpathar
Hirbandh,Banagarya
Hirbandh,Pathardihi
Hirbandh,Jambedya
Hirbandh,Uparhir
Hirbandh,Bhubandihi
Hirbandh,Maiti Bandh
Hirbandh,Dias Dihi
Hirbandh,Bara Gajra
Hirbandh,Asberya
Hirbandh,Kaliahuta
Hirbandh,Jadurbankata
Hirbandh,Nischintapur
Hirbandh,Bagaldhara
Hirbandh,Rangamati
Hirbandh,Masanjhar
Hirbandh,Patasimul
Hirbandh,Lalraydihi
Hirbandh,Bagjobra
Hirbandh,Kadamkarali
Hirbandh,Bhojda
Hirbandh,Palashbani
Hirbandh,Indpur
Hirbandh,Gobarda
Hirbandh,Deulagara
Hirbandh,Domohani
Hirbandh,Khandarani
Ranibundh,Ghugijan
Ranibundh,Gopalpur
Ranibundh,Barunia
Ranibundh,Gosaindihi
Ranibundh,Tuman
Ranibundh,Kusum Khundi
Ranibundh,Kajalkura
Ranibundh,Basantapur
Ranibundh,Banpukhuria
Ranibundh,Naranpur
Ranibundh,Narkoli
Ranibundh,Nilgiri
Ranibundh,Balarampur
Ranibundh,Sareng Garh
Ranibundh,Dudha Jharna
Ranibundh,Paresnath
Ranibundh,Kamarkuli
Ranibundh,Barda
Ranibundh,Ambika Nagar
Ranibundh,Hatikheda
Ranibundh,Mukundaur
Ranibundh,Chiada
Ranibundh,Punna Pani
Ranibundh,Puddi
Ranibundh,Jharia
Ranibundh,Baddi
Ranibundh,Gholkuri
Ranibundh,Kata Kumari
Ranibundh,Deul Bhira
Ranibundh,Laekdihi
Ranibundh,Ladhan Bani
Ranibundh,Dulalpur
Ranibundh,Ladda
Ranibundh,Lipidiri
Ranibundh,Ramdungri
Ranibundh,Dhanara
Ranibundh,Nischintapur
Ranibundh,Rudra
Ranibundh,Burisol
Ranibundh,Keshra
Ranibundh,Rajsol
Ranibundh,Thutasol
Ranibundh,Lalmoni Kocha
Ranibundh,Chhatar Doba
Ranibundh,Damodarpur
Ranibundh,Dhananjaypur
Ranibundh,Jaynagar
Ranibundh,Barkola
Ranibundh,Chaitandihi
Ranibundh,Kheria Kocha
Ranibundh,Bag Sanda
Ranibundh,Mahespur
Ranibundh,Deuli
Ranibundh,Chirkun Kanali
Ranibundh,Jorakend
Ranibundh,Bagdubi
Ranibundh,Palash Bani
Ranibundh,Sukhla
Ranibundh,Maukanali
Ranibundh,Budh Khila
Ranibundh,Atasol
Ranibundh,Tamakhun
Ranibundh,Dha Bani
Ranibundh,Naran Pur
Ranibundh,Kama
Ranibundh,Benkakocha
Ranibundh,Kulam
Ranibundh,Makhnu
Ranibundh,Javi
Ranibundh,Bagdiha
Ranibundh,Chaltha
Ranibundh,Bethuala
Ranibundh,Panijia
Ranibundh,Pitha Gerya
Ranibundh,Rani Bandh
Ranibundh,Bhurkura
Ranibundh,Susunigeria
Ranibundh,Chilagara
Ranibundh,Kelia Pathar
Ranibundh,Hetia Pathar
Ranibundh,Bikramdihi
Ranibundh,Dhagra
Ranibundh,Bansol
Ranibundh,Sindurpur
Ranibundh,Khutakata Krishnanagar
Ranibundh,Baragram
Ranibundh,Surulia
Ranibundh,Jalneja
Ranibundh,Purna Pani
Ranibundh,Bhabani Pathar
Ranibundh,Sukni Basa
Ranibundh,Dhadkidihi
Ranibundh,Nutandihi
Ranibundh,Puada
Ranibundh,Pirargari
Ranibundh,Chhola Gara
Ranibundh,Dhadanga
Ranibundh,Jamda
Ranibundh,Kamardanga
Ranibundh,Malcharar
Ranibundh,Madandihi
Ranibundh,Halud Kanali
Ranibundh,Bhalkadungri
Ranibundh,Gosainidihi
Ranibundh,Hakim Sinan
Ranibundh,Chura Pathar
Ranibundh,Nachna
Ranibundh,Tung Charar
Ranibundh,Malbera
Ranibundh,Birkham
Ranibundh,Rajakata
Ranibundh,Buriam
Ranibundh,Talgara
Ranibundh,Ghagra
Ranibundh,Garra
Ranibundh,Jamgerya
Ranibundh,Maula
Ranibundh,Katiam
Ranibundh,Ledapakur
Ranibundh,Mahadebsinam
Ranibundh,Mitha-Am
Ranibundh,Barapacha
Ranibundh,Khata-Am
Ranibundh,Raygar
Ranibundh,Gunpura
Ranibundh,Khejura
Ranibundh,Ramgar
Ranibundh,Rautara
Ranibundh,Bansdiha
Ranibundh,Jhilimili
Ranibundh,Sereshbad
Ranibundh,Bhurrudanga
Ranibundh,Kasakend
Ranibundh,Serengda
Ranibundh,Tila Bani
Ranibundh,Hijli
Ranibundh,Madhabpur
Ranibundh,Suritari
Ranibundh,Kanthalia
Ranibundh,Gobindasol
Ranibundh,Bhedua Sol
Ranibundh,Muchikata
Ranibundh,Churku
Ranibundh,Syamadihi
Ranibundh,Haramgara
Ranibundh,Maisamura
Ranibundh,Phuljhor
Ranibundh,Kawa Tanga
Ranibundh,Burisal
Ranibundh,Goalmuri
Ranibundh,Sutan
Ranibundh,Bhulagara
Ranibundh,Laladi
Ranibundh,Bauripal
Ranibundh,Kalabani
Ranibundh,Katro
Ranibundh,Dhankura
Ranibundh,Huang Khana
Ranibundh,Punshya
Ranibundh,Sindriam
Ranibundh,Buchi Buri
Ranibundh,Dhanjhar
Ranibundh,Chhenda Pathar
Ranibundh,Satnala
Ranibundh,Murkum Chhota Tung
Ranibundh,Singlahar
Ranibundh,Paryasa
Ranibundh,Purna Pani Chhota Tung
Ranibundh,Purna Pani Bara Tung
Ranibundh,Kankri Jharna
Ranibundh,Khejur Khanma
Ranibundh,Chalkigara
Ranibundh,Dhoba Kacha
Ranibundh,Madankata
Ranibundh,Dangarda
Ranibundh,Jantadumur
Ranibundh,Barikul
Ranibundh,Lep-Am
Ranibundh,Shukni Basa
Ranibundh,Majgerya
Ranibundh,Birbhandh
Ranibundh,Dudhenala
Ranibundh,Khunta Banda
Ranibundh,Kharujhor
Raipur,Kalyansaer
Raipur,Kalapathar
Raipur,Bera
Raipur,Kese
Raipur,Lachankunda
Raipur,Bhagra
Raipur,Lalbazar
Raipur,Digarkanali
Raipur,Karamara
Raipur,Damdi
Raipur,Baburamhir
Raipur,Raidihi
Raipur,Bankanali
Raipur,Indrajhor
Raipur,Manipur
Raipur,Tetulchita
Raipur,Buridhara
Raipur,Chanpabani
Raipur,Khatanga
Raipur,Jaljura
Raipur,Gumkihata
Raipur,Barakharanga
Raipur,Madhupur
Raipur,Khalpara
Raipur,Pairaguri
Raipur,Siarbeda
Raipur,Chirugora
Raipur,Karrasol
Raipur,Chaturikalapathar
Raipur,Chaturi Nutandihi
Raipur,Chaturi
Raipur,Lachhipur
Raipur,Manhara
Raipur,Bishanpur
Raipur,Rautkhana
Raipur,Pirra
Raipur,Rangasol
Raipur,Birudi
Raipur,Dundar
Raipur,Khejurbedia
Raipur,Sonagara
Raipur,Lohamerya
Raipur,Jambani
Raipur,Bhadli
Raipur,Jhari
Raipur,Karambera
Raipur,Pukhuria
Raipur,Murkumbaratung
Raipur,Kadmagar
Raipur,Sagarbhanga
Raipur,Dhenga-Am
Raipur,Turubandh
Raipur,Nischintapur
Raipur,Dangarsai
Raipur,Masra
Raipur,Asurgerya Uttar
Raipur,Khairdungri
Raipur,Mukundapur
Raipur,Panrari
Raipur,Mahulbani
Raipur,Hariharganj
Raipur,Tungi
Raipur,Rautara
Raipur,Siromanipur
Raipur,Dhobasol
Raipur,Dharampur
Raipur,Kajla
Raipur,Kajalkura
Raipur,Kamardiha
Raipur,Kankrasol
Raipur,Jamsol
Raipur,Banpathari
Raipur,Niljora
Raipur,Kuldiha
Raipur,Khardda
Raipur,Shyamsundarpur
Raipur,Jagannathpur
Raipur,Kalasol
Raipur,Jarka
Raipur,Sara
Raipur,Kuchaipal
Raipur,Malsol
Raipur,Samarpacha
Raipur,Dhanghari
Raipur,Ledra
Raipur,Kharigerya
Raipur,Lakat
Raipur,Matgoda
Raipur,Sarigari
Raipur,Makli
Raipur,Kelepara
Raipur,Rajgan
Raipur,Jadab Nagar
Raipur,Jashpara
Raipur,Dubrajpur
Raipur,Nayapara
Raipur,Uparbanda
Raipur,Dublala
Raipur,Simli
Raipur,Barapara
Raipur,Anara
Raipur,Danrpara
Raipur,Kargarli
Raipur,Dulapara
Raipur,Asarda
Raipur,Chandpara
Raipur,Budha Kalsapa
Raipur,Belbani
Raipur,Amchurya
Raipur,Benakata
Raipur,Patlurki
Raipur,Demushunya
Raipur,Satpatta
Raipur,Mandankuli
Raipur,Madanpur
Raipur,Asurgerya
Raipur,Belpahari
Raipur,Amritpal
Raipur,Dudhya
Raipur,Magra
Raipur,Garpahar
Raipur,Raspal
Raipur,Debsol
Raipur,Ghatusol
Raipur,Susunia
Raipur,Bansinala
Raipur,Hatkata
Raipur,Barapaya
Raipur,Baragari
Raipur,Thakurbari
Raipur,Sagarchaka
Raipur,Kamalpur
Raipur,Chapapal
Raipur,Dhekikata
Raipur,Kumarara
Raipur,Nepura
Raipur,Banskana
Raipur,Kundurpara
Raipur,Kadamdiha
Raipur,Chelepara
Raipur,Laupara
Raipur,Kukrajuri
Raipur,Saltora
Raipur,Kenduadangri
Raipur,Babaida
Raipur,Benasuli
Raipur,Jadabpur
Raipur,Nehilya
Raipur,Phulberia
Raipur,Dhanara
Raipur,Penchakola
Raipur,Dubli
Raipur,Kharkashuli
Raipur,Gopalpur
Raipur,Marosol
Raipur,Raghunathpur
Raipur,Akhuapal
Raipur,Patmauli
Raipur,Junbani
Raipur,Jamda
Raipur,Shubnabandi
Raipur,Krishna Nagar
Raipur,Narayanpur
Raipur,Sirisbani
Raipur,Chamtabaid
Raipur,Phulkusma
Raipur,Namosol
Raipur,Mandaldiha
Raipur,Dhau
Raipur,Benagerya
Raipur,Pakadihi
Raipur,Melera
Raipur,Barkala
Raipur,Sirsa
Raipur,Maulasol
Raipur,Lurka
Raipur,Gochda
Raipur,Lagda
Raipur,Chaka
Raipur,Poshda
Raipur,Murachhara
Raipur,Dheko
Raipur,Chorkul
Raipur,Golor
Raipur,Baksi
Raipur,Khayerbani
Raipur,Jaynagar
Raipur,Phutiberya
Raipur,Bandarbani
Raipur,Katapal
Raipur,Pechhela
Raipur,Sahajpur
Raipur,Salbani
Raipur,Katalda
Raipur,Baherbani
Raipur,Tikarpara
Raipur,Thakurabada
Raipur,Mohanpur
Raipur,Dumuror
Raipur,Gobarda
Raipur,Raipur Bazar (Ct)
Sarenga,Baradi Kalapathar
Sarenga,Baradi
Sarenga,Dalambhija
Sarenga,Balguma
Sarenga,Chuagara
Sarenga,Bhangadeuli
Sarenga,Shushunia
Sarenga,Maukura
Sarenga,Belatikri
Sarenga,Guniada
Sarenga,Panchur
Sarenga,Gagra
Sarenga,Bamundihi
Sarenga,Nutandihi
Sarenga,Jamkanali
Sarenga,Paryasol
Sarenga,Benachapra
Sarenga,Sareskol
Sarenga,Jambani
Sarenga,Jhulisol
Sarenga,Rajakhas
Sarenga,Chamkura
Sarenga,Ela
Sarenga,Malibana
Sarenga,Patgara
Sarenga,Pirargari
